model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
hoeffdingtreeclassifier,adwin,tstat,0,1,0.521,0,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.513,1,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.508,1,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.519,1,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.506,1,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.51,2,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.51,2,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.517,1,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.506,1,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.519,1,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.512,1,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.516,1,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.517,1,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.519,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.516,1,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.516,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.522,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.512,1,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.519,1,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.5,1,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.501,1,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.504,1,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.501,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.501,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.501,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.5,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.502,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.502,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.501,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.502,1,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.502,1,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.502,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,1,0.5,1,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,2,0.505,1,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,adwin,tstat,0,3,0.506,1,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.511,7,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.503,4,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.503,3,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,7,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.503,6,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.514,10,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.501,7,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.504,7,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.505,8,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.511,4,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.503,5,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.505,3,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.51,7,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.503,11,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.508,11,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,4,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.517,12,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.513,7,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.504,5,"alpha=0.005, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.502,6,"alpha=0.005, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.504,10,"alpha=0.005, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,2,"alpha=0.005, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.508,5,"alpha=0.005, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.503,4,"alpha=0.005, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.504,4,"alpha=0.005, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.506,4,"alpha=0.005, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.503,4,"alpha=0.005, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.505,4,"alpha=0.005, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.506,4,"alpha=0.005, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.506,5,"alpha=0.005, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,1,"alpha=0.005, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.504,3,"alpha=0.005, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.505,2,"alpha=0.005, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,3,"alpha=0.005, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.52,4,"alpha=0.005, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.515,4,"alpha=0.005, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.503,4,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.505,8,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.511,10,"alpha=0.01, window_size=100, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.51,9,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.503,10,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.505,5,"alpha=0.01, window_size=100, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.505,6,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.508,9,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.502,6,"alpha=0.01, window_size=100, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.507,3,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.502,2,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.502,2,"alpha=0.01, window_size=200, stat_size=20"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.511,8,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.515,8,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.517,8,"alpha=0.01, window_size=200, stat_size=30"
hoeffdingtreeclassifier,kswin,tstat,0,1,0.514,4,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,2,0.502,6,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,kswin,tstat,0,3,0.502,6,"alpha=0.01, window_size=200, stat_size=40"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,1,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,1,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.505,6,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,8,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,5,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.513,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,5,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.507,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,5,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.508,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.506,3,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.506,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.508,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.513,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.517,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,2,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,2,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.496,7,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.505,4,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,4,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.509,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,1,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.515,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.516,3,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.517,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.517,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,2,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,2,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.502,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.492,7,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,3,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.513,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.502,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
